# Logfile created on 2023-05-03 18:23:52 +0000 by logger.rb/v1.4.3
[2023-05-03T18:23:52+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded (One version per cookbook)
[2023-05-03T18:23:52+00:00] INFO: *** Cinc Client 17.10.0 ***
[2023-05-03T18:23:52+00:00] INFO: Platform: x86_64-linux
[2023-05-03T18:23:52+00:00] INFO: Cinc-client pid: 32
[2023-05-03T18:23:53+00:00] INFO: Setting the run_list to ["recipe[gitlab-ee]"] from CLI options
[2023-05-03T18:23:53+00:00] INFO: Run List is [recipe[gitlab-ee]]
[2023-05-03T18:23:53+00:00] INFO: Run List expands to [gitlab-ee]
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/metadata.rb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/resources/job.rb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/recipes/enable.rb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/templates/default/sv-crond-log-run.erb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/templates/default/sv-crond-log-config.erb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/attributes/default.rb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/recipes/disable.rb in the cache.
[2023-05-03T18:23:55+00:00] INFO: Storing updated cookbooks/crond/templates/default/sv-crond-run.erb in the cache.
[2023-05-03T18:23:57+00:00] INFO: directory[/etc/gitlab] mode changed to 775
[2023-05-03T18:23:57+00:00] INFO: Skipped selecting an init system because it was explicitly disabled
[2023-05-03T18:23:57+00:00] WARN: logrotate does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: logrotate does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: puma does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitlab-rails does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitlab-shell does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitlab-workhorse does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitlab-pages does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitlab-kas does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitaly does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: mailroom does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] WARN: gitaly does not have a log_group or default logdir mode defined. Setting to 0700.
[2023-05-03T18:23:57+00:00] INFO: /opt/gitlab/init/postgresql status does not exist.
[2023-05-03T18:23:58+00:00] INFO: directory[/opt/gitlab/embedded/etc] created directory /opt/gitlab/embedded/etc
[2023-05-03T18:23:58+00:00] INFO: directory[/opt/gitlab/embedded/etc] owner changed to 0
[2023-05-03T18:23:58+00:00] INFO: directory[/opt/gitlab/embedded/etc] group changed to 0
[2023-05-03T18:23:58+00:00] INFO: directory[/opt/gitlab/embedded/etc] mode changed to 755
[2023-05-03T18:23:58+00:00] INFO: template[/opt/gitlab/embedded/etc/gitconfig] created file /opt/gitlab/embedded/etc/gitconfig
[2023-05-03T18:23:58+00:00] INFO: template[/opt/gitlab/embedded/etc/gitconfig] updated file contents /opt/gitlab/embedded/etc/gitconfig
[2023-05-03T18:23:58+00:00] INFO: template[/opt/gitlab/embedded/etc/gitconfig] mode changed to 755
[2023-05-03T18:23:58+00:00] INFO: template[/var/opt/gitlab/.gitconfig] created file /var/opt/gitlab/.gitconfig
[2023-05-03T18:23:58+00:00] INFO: template[/var/opt/gitlab/.gitconfig] updated file contents /var/opt/gitlab/.gitconfig
[2023-05-03T18:23:58+00:00] INFO: template[/var/opt/gitlab/.gitconfig] owner changed to 998
[2023-05-03T18:23:58+00:00] INFO: template[/var/opt/gitlab/.gitconfig] group changed to 998
[2023-05-03T18:23:58+00:00] INFO: template[/var/opt/gitlab/.gitconfig] mode changed to 644
[2023-05-03T18:23:58+00:00] INFO: directory[/var/opt/gitlab/.bundle] created directory /var/opt/gitlab/.bundle
[2023-05-03T18:23:58+00:00] INFO: directory[/var/opt/gitlab/.bundle] owner changed to 998
[2023-05-03T18:23:58+00:00] INFO: directory[/var/opt/gitlab/.bundle] group changed to 998
[2023-05-03T18:23:58+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/git-data] called
[2023-05-03T18:23:58+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/git-data/repositories] called
[2023-05-03T18:23:58+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared] called
[2023-05-03T18:23:59+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/pages] called
[2023-05-03T18:23:59+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/artifacts] called
[2023-05-03T18:23:59+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/external-diffs] called
[2023-05-03T18:23:59+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/lfs-objects] called
[2023-05-03T18:23:59+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/packages] called
[2023-05-03T18:24:00+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/dependency_proxy] called
[2023-05-03T18:24:00+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/terraform_state] called
[2023-05-03T18:24:00+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/ci_secure_files] called
[2023-05-03T18:24:00+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/encrypted_settings] called
[2023-05-03T18:24:00+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/uploads] called
[2023-05-03T18:24:01+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-ci/builds] called
[2023-05-03T18:24:01+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/cache] called
[2023-05-03T18:24:01+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/gitlab-rails/shared/tmp] called
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/etc] created directory /var/opt/gitlab/gitlab-rails/etc
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/etc] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/etc] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: directory[create /opt/gitlab/etc/gitlab-rails] created directory /opt/gitlab/etc/gitlab-rails
[2023-05-03T18:24:01+00:00] INFO: directory[create /opt/gitlab/etc/gitlab-rails] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /opt/gitlab/etc/gitlab-rails] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/working] created directory /var/opt/gitlab/gitlab-rails/working
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/working] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/working] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/tmp] created directory /var/opt/gitlab/gitlab-rails/tmp
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/tmp] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/tmp] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/upgrade-status] created directory /var/opt/gitlab/gitlab-rails/upgrade-status
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/upgrade-status] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/opt/gitlab/gitlab-rails/upgrade-status] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/log/gitlab/gitlab-rails] created directory /var/log/gitlab/gitlab-rails
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/log/gitlab/gitlab-rails] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[create /var/log/gitlab/gitlab-rails] mode changed to 700
[2023-05-03T18:24:01+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/backups] called
[2023-05-03T18:24:01+00:00] INFO: directory[/var/opt/gitlab/gitlab-rails] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: directory[/var/opt/gitlab/gitlab-ci] owner changed to 998
[2023-05-03T18:24:01+00:00] WARN: only_if block for file[/var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key] returned a string, did you mean to run a command?
[2023-05-03T18:24:01+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key] created file /var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key
[2023-05-03T18:24:01+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key
[2023-05-03T18:24:01+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key] owner changed to 998
[2023-05-03T18:24:01+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/etc/gitlab-registry.key] group changed to 998
[2023-05-03T18:24:01+00:00] INFO: template[/opt/gitlab/etc/gitlab-rails-rc] created file /opt/gitlab/etc/gitlab-rails-rc
[2023-05-03T18:24:01+00:00] INFO: template[/opt/gitlab/etc/gitlab-rails-rc] updated file contents /opt/gitlab/etc/gitlab-rails-rc
[2023-05-03T18:24:01+00:00] INFO: template[/opt/gitlab/etc/gitlab-rails-rc] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/opt/gitlab/etc/gitlab-rails-rc] group changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/opt/gitlab/etc/gitlab-rails-rc] mode changed to 644
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/database.yml] created file /var/opt/gitlab/gitlab-rails/etc/database.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/database.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/database.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/database.yml] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/database.yml] group changed to 998
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/database.yml] mode changed to 640
[2023-05-03T18:24:01+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/database.yml to /var/opt/gitlab/gitlab-rails/etc/database.yml] created
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/secrets.yml] created file /var/opt/gitlab/gitlab-rails/etc/secrets.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/secrets.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/secrets.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/secrets.yml] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/secrets.yml] group changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/secrets.yml] mode changed to 644
[2023-05-03T18:24:01+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/secrets.yml to /var/opt/gitlab/gitlab-rails/etc/secrets.yml] created
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/resque.yml] created file /var/opt/gitlab/gitlab-rails/etc/resque.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/resque.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/resque.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/resque.yml] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/resque.yml] group changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/resque.yml] mode changed to 644
[2023-05-03T18:24:01+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/resque.yml to /var/opt/gitlab/gitlab-rails/etc/resque.yml] created
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/redis.yml] created file /var/opt/gitlab/gitlab-rails/etc/redis.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/redis.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/redis.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/redis.yml] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/redis.yml] group changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/redis.yml] mode changed to 644
[2023-05-03T18:24:01+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/redis.yml to /var/opt/gitlab/gitlab-rails/etc/redis.yml] created
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/cable.yml] created file /var/opt/gitlab/gitlab-rails/etc/cable.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/cable.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/cable.yml
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/cable.yml] owner changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/cable.yml] group changed to 0
[2023-05-03T18:24:01+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/cable.yml] mode changed to 644
[2023-05-03T18:24:01+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/cable.yml to /var/opt/gitlab/gitlab-rails/etc/cable.yml] created
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] created file /var/opt/gitlab/gitlab-rails/etc/gitlab.yml
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab.yml
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] group changed to 998
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] mode changed to 640
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/config/gitlab.yml to /var/opt/gitlab/gitlab-rails/etc/gitlab.yml] created
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] created file /var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/.gitlab_workhorse_secret to /var/opt/gitlab/gitlab-rails/etc/gitlab_workhorse_secret] created
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] created file /var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/.gitlab_shell_secret to /var/opt/gitlab/gitlab-rails/etc/gitlab_shell_secret] created
[2023-05-03T18:24:02+00:00] WARN: only_if block for templatesymlink[Create a gitlab_pages_secret and create a symlink to Rails root] returned a string, did you mean to run a command?
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] created file /var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/.gitlab_pages_secret to /var/opt/gitlab/gitlab-rails/etc/gitlab_pages_secret] created
[2023-05-03T18:24:02+00:00] WARN: only_if block for templatesymlink[Create a gitlab_kas_secret and create a symlink to Rails root] returned a string, did you mean to run a command?
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] created file /var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] updated file contents /var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-rails/.gitlab_kas_secret to /var/opt/gitlab/gitlab-rails/etc/gitlab_kas_secret] created
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/etc/gitlab-rails/env] created directory /opt/gitlab/etc/gitlab-rails/env
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/HOME] created file /opt/gitlab/etc/gitlab-rails/env/HOME
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/HOME] updated file contents /opt/gitlab/etc/gitlab-rails/env/HOME
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/RAILS_ENV] created file /opt/gitlab/etc/gitlab-rails/env/RAILS_ENV
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/RAILS_ENV] updated file contents /opt/gitlab/etc/gitlab-rails/env/RAILS_ENV
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/BUNDLE_GEMFILE] created file /opt/gitlab/etc/gitlab-rails/env/BUNDLE_GEMFILE
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/BUNDLE_GEMFILE] updated file contents /opt/gitlab/etc/gitlab-rails/env/BUNDLE_GEMFILE
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PUMA_WORKER_MAX_MEMORY] created file /opt/gitlab/etc/gitlab-rails/env/PUMA_WORKER_MAX_MEMORY
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PUMA_WORKER_MAX_MEMORY] updated file contents /opt/gitlab/etc/gitlab-rails/env/PUMA_WORKER_MAX_MEMORY
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SIDEKIQ_MEMORY_KILLER_MAX_RSS] created file /opt/gitlab/etc/gitlab-rails/env/SIDEKIQ_MEMORY_KILLER_MAX_RSS
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SIDEKIQ_MEMORY_KILLER_MAX_RSS] updated file contents /opt/gitlab/etc/gitlab-rails/env/SIDEKIQ_MEMORY_KILLER_MAX_RSS
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PATH] created file /opt/gitlab/etc/gitlab-rails/env/PATH
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PATH] updated file contents /opt/gitlab/etc/gitlab-rails/env/PATH
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/ICU_DATA] created file /opt/gitlab/etc/gitlab-rails/env/ICU_DATA
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/ICU_DATA] updated file contents /opt/gitlab/etc/gitlab-rails/env/ICU_DATA
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PYTHONPATH] created file /opt/gitlab/etc/gitlab-rails/env/PYTHONPATH
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/PYTHONPATH] updated file contents /opt/gitlab/etc/gitlab-rails/env/PYTHONPATH
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/EXECJS_RUNTIME] created file /opt/gitlab/etc/gitlab-rails/env/EXECJS_RUNTIME
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/EXECJS_RUNTIME] updated file contents /opt/gitlab/etc/gitlab-rails/env/EXECJS_RUNTIME
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/TZ] created file /opt/gitlab/etc/gitlab-rails/env/TZ
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/TZ] updated file contents /opt/gitlab/etc/gitlab-rails/env/TZ
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SSL_CERT_DIR] created file /opt/gitlab/etc/gitlab-rails/env/SSL_CERT_DIR
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/gitlab-rails/env/SSL_CERT_DIR
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SSL_CERT_FILE] created file /opt/gitlab/etc/gitlab-rails/env/SSL_CERT_FILE
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/etc/gitlab-rails/env/SSL_CERT_FILE] updated file contents /opt/gitlab/etc/gitlab-rails/env/SSL_CERT_FILE
[2023-05-03T18:24:02+00:00] INFO: link[/opt/gitlab/embedded/service/gitlab-rails/tmp] created
[2023-05-03T18:24:02+00:00] INFO: link[/opt/gitlab/embedded/service/gitlab-rails/public/uploads] created
[2023-05-03T18:24:02+00:00] INFO: link[/opt/gitlab/embedded/service/gitlab-rails/log] created
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/embedded/service/gitlab-rails/db/structure.sql] owner changed to 998
[2023-05-03T18:24:02+00:00] INFO: remote_file[/var/opt/gitlab/gitlab-rails/VERSION] created file /var/opt/gitlab/gitlab-rails/VERSION
[2023-05-03T18:24:02+00:00] INFO: remote_file[/var/opt/gitlab/gitlab-rails/VERSION] updated file contents /var/opt/gitlab/gitlab-rails/VERSION
[2023-05-03T18:24:02+00:00] INFO: remote_file[/var/opt/gitlab/gitlab-rails/REVISION] created file /var/opt/gitlab/gitlab-rails/REVISION
[2023-05-03T18:24:02+00:00] INFO: remote_file[/var/opt/gitlab/gitlab-rails/REVISION] updated file contents /var/opt/gitlab/gitlab-rails/REVISION
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/RUBY_VERSION] created file /var/opt/gitlab/gitlab-rails/RUBY_VERSION
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/RUBY_VERSION] updated file contents /var/opt/gitlab/gitlab-rails/RUBY_VERSION
[2023-05-03T18:24:02+00:00] INFO: directory[/etc/gitlab/trusted-certs] created directory /etc/gitlab/trusted-certs
[2023-05-03T18:24:02+00:00] INFO: directory[/etc/gitlab/trusted-certs] mode changed to 755
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/embedded/ssl/certs/README] created file /opt/gitlab/embedded/ssl/certs/README
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/embedded/ssl/certs/README] updated file contents /opt/gitlab/embedded/ssl/certs/README
[2023-05-03T18:24:02+00:00] INFO: file[/opt/gitlab/embedded/ssl/certs/README] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: ruby_block[Move existing certs and link to /opt/gitlab/embedded/ssl/certs] called
[2023-05-03T18:24:02+00:00] INFO: ruby_block[directory resource: /var/opt/gitlab/.ssh] called
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/gitlab-shell/] created directory /var/log/gitlab/gitlab-shell/
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/gitlab-shell/] owner changed to 998
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/gitlab-shell/] mode changed to 700
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/gitlab-shell] created directory /var/opt/gitlab/gitlab-shell
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/gitlab-shell] owner changed to 998
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/gitlab-shell] mode changed to 700
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-shell/config.yml] created file /var/opt/gitlab/gitlab-shell/config.yml
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-shell/config.yml] updated file contents /var/opt/gitlab/gitlab-shell/config.yml
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-shell/config.yml] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-shell/config.yml] group changed to 998
